"dates";"avg";"tmin";"max";"Precipitation";"windSpeed";"pressure";"tsun";"city";"years";"months";"days"
"2023-11-01";24.3;17.3;31.3;33;"";1012.6;11940;"Pune";2023;11;1
"2023-12-01";22.1;14.3;30.0;0;"";1013.5;13740;"Pune";2023;12;1
"2024-01-01";22.1;13.5;30.7;2;"";1013.7;14700;"Pune";2024;1;1
"2024-02-01";24.0;14.3;33.7;1;"";1013.3;15660;"Pune";2024;2;1
"2024-03-01";26.7;16.8;36.5;2;"";1010.6;16440;"Pune";2024;3;1
"2024-04-01";30.4;21.3;39.5;11;"";1006.4;16800;"Pune";2024;4;1
"2024-05-01";30.6;23.5;37.7;95;"";1004.7;16740;"Pune";2024;5;1
"2024-06-01";28.3;23.5;33.0;252;"";1003.5;7860;"Pune";2024;6;1
"2024-07-01";25.5;22.7;28.3;394;"";1002.3;2940;"Pune";2024;7;1
"2024-08-01";25.7;22.2;29.3;279;"";1005.6;6780;"Pune";2024;8;1
"2024-09-01";25.5;21.5;29.6;208;"";1006.3;8820;"Pune";2024;9;1
"2024-10-01";27.0;21.3;32.7;61;"";1008.9;13320;"Pune";2024;10;1
"2024-11-01";22.7;14.8;30.6;0;"";1012.4;14160;"Pune";2024;11;1
"2024-12-01";22.6;14.9;30.3;1;"";1012.2;13620;"Pune";2024;12;1
"2025-01-01";22.7;13.9;31.5;0;"";1012.5;15120;"Pune";2025;1;1
"2025-02-01";24.9;14.9;34.9;0;"";1012.1;15900;"Pune";2025;2;1
"2025-03-01";27.5;17.5;37.5;0;"";1009.3;16620;"Pune";2025;3;1
"2025-04-01";30.4;21.5;39.3;7;"";1006.5;16740;"Pune";2025;4;1
"2025-05-01";28.3;22.7;33.8;250;"";1004.3;11100;"Pune";2025;5;1
"2025-06-01";26.3;22.7;30.0;267;"";1003.6;7080;"Pune";2025;6;1
"2025-07-01";25.2;22.2;28.3;130;"";1003.5;2820;"Pune";2025;7;1
"2025-08-01";25.1;21.8;28.3;135;"";1005.6;4860;"Pune";2025;8;1
"2025-09-01";24.6;21.1;28.1;317;"";1006.9;5460;"Pune";2025;9;1
"2025-10-01";25.7;20.2;31.2;67;"";1008.7;13260;"Pune";2025;10;1
"2025-11-01";22.4;14.8;30.1;3;"";1013.6;14820;"Pune";2025;11;1
"2025-12-01";19.4;10.1;28.8;0;"";1014.7;15600;"Pune";2025;12;1
"2021-02-01";24.1;17.6;31.3;2;"";1013.1;0;"Sangli";2021;2;1
"2021-03-01";28.5;21.2;36.1;0;"";1010.8;0;"Sangli";2021;3;1
"2021-04-01";29.2;22.4;36.9;12;"";1009.8;0;"Sangli";2021;4;1
"2021-05-01";27.3;23.2;33.5;78;"";1007.5;0;"Sangli";2021;5;1
"2021-06-01";24.5;21.9;28.8;249;"";1008.1;0;"Sangli";2021;6;1
"2021-07-01";24.0;22.0;27.2;324;"";1006.7;0;"Sangli";2021;7;1
"2021-08-01";24.0;21.4;28.0;68;"";1008.5;0;"Sangli";2021;8;1
"2021-09-01";23.7;21.4;27.4;218;"";1007.8;0;"Sangli";2021;9;1
"2021-10-01";24.7;20.3;30.2;109;"";1010.0;0;"Sangli";2021;10;1
"2021-11-01";23.8;20.1;29.9;103;"";1010.9;0;"Sangli";2021;11;1
"2021-12-01";21.8;16.6;28.5;27;"";1014.2;0;"Sangli";2021;12;1
"2022-01-01";21.4;15.2;29.2;1;"";1013.1;0;"Sangli";2022;1;1
"2022-02-01";24.6;17.0;33.2;0;"";1011.2;0;"Sangli";2022;2;1
"2022-03-01";28.5;21.2;36.5;9;"";1009.4;0;"Sangli";2022;3;1
"2022-04-01";30.4;23.0;38.0;72;"";1008.3;0;"Sangli";2022;4;1
"2022-06-01";28.0;22.7;32.6;67;"";1006.3;0;"Sangli";2022;6;1
"2022-07-01";25.2;21.7;27.5;206;"";1006.4;0;"Sangli";2022;7;1
"2022-08-01";25.2;21.6;28.2;164;"";1006.4;0;"Sangli";2022;8;1
"2022-09-01";25.3;21.2;29.5;137;"";1008.3;0;"Sangli";2022;9;1
"2022-10-01";24.2;19.4;29.6;222;"";1011.2;0;"Sangli";2022;10;1
"2022-11-01";24.1;18.7;30.4;3;"";1012.5;0;"Sangli";2022;11;1
"2022-12-01";23.3;17.8;30.4;24;"";1012.4;0;"Sangli";2022;12;1
"2023-01-01";22.6;16.0;30.4;1;"";1013.6;0;"Sangli";2023;1;1
"2023-02-01";25.8;18.4;34.0;0;"";1012.9;0;"Sangli";2023;2;1
"2023-03-01";26.5;19.0;34.4;10;"";1011.6;0;"Sangli";2023;3;1
"2023-04-01";29.6;21.9;37.0;14;"";1009.4;0;"Sangli";2023;4;1
"2023-05-01";29.9;23.0;37.4;19;"";1009.1;0;"Sangli";2023;5;1
"2023-06-01";28.1;23.2;34.0;65;"";1007.4;0;"Sangli";2023;6;1
"2023-07-01";25.4;22.3;27.9;210;"";1007.4;0;"Sangli";2023;7;1
"2023-08-01";25.9;21.7;29.9;74;"";1009.6;0;"Sangli";2023;8;1
"2023-09-01";25.2;21.8;29.8;129;"";1008.4;0;"Sangli";2023;9;1
"2023-10-01";26.1;20.8;31.8;45;"";1012.1;0;"Sangli";2023;10;1
"2023-11-01";24.7;20.2;30.2;55;"";1013.1;0;"Sangli";2023;11;1
"2023-12-01";23.3;18.2;29.4;1;"";1013.8;0;"Sangli";2023;12;1
"2024-01-01";23.5;17.4;30.3;4;"";1013.9;0;"Sangli";2024;1;1
"2024-02-01";26.0;18.8;34.0;0;"";1013.7;0;"Sangli";2024;2;1
"2024-03-01";29.2;21.7;37.2;0;"";1011.6;0;"Sangli";2024;3;1
"2024-04-01";31.8;25.3;39.7;17;"";1008.3;0;"Sangli";2024;4;1
"2024-05-01";29.9;24.0;38.2;43;"";1006.6;0;"Sangli";2024;5;1
"2024-06-01";25.6;22.9;30.3;339;"";1006.6;0;"Sangli";2024;6;1
"2024-07-01";24.0;22.4;26.9;280;"";1005.4;0;"Sangli";2024;7;1
"2024-10-01";24.3;20.3;29.5;181;"";1010.6;0;"Sangli";2024;10;1
"2024-11-01";23.7;18.4;29.8;24;"";1012.7;0;"Sangli";2024;11;1
"2025-01-01";24.2;17.9;31.0;0;"";1013.0;0;"Sangli";2025;1;1
"2025-02-01";26.7;19.5;34.3;0;"";1012.9;0;"Sangli";2025;2;1
"2025-04-01";30.0;23.0;38.8;11;"";1008.8;0;"Sangli";2025;4;1
"2025-05-01";26.9;22.4;33.1;293;"";1006.3;0;"Sangli";2025;5;1
"2025-06-01";26.3;22.5;29.8;122;"";1006.3;0;"Sangli";2025;6;1
"2025-07-01";25.7;22.2;28.4;109;"";1006.3;0;"Sangli";2025;7;1
"2025-08-01";24.9;21.6;27.9;167;"";1008.0;0;"Sangli";2025;8;1
"2025-09-01";23.4;21.0;27.3;211;"";1009.1;0;"Sangli";2025;9;1
"2025-10-01";24.4;20.9;29.3;134;"";1010.3;0;"Sangli";2025;10;1
"2025-11-01";23.0;17.8;29.0;6;"";1014.0;0;"Sangli";2025;11;1
"2025-12-01";21.5;15.6;28.4;0;"";1014.4;0;"Sangli";2025;12;1
"2020-01-01";21.3;13.3;29.2;0;"";1013.5;15060;"Satara";2020;1;1
"2020-02-01";23.3;14.9;31.8;0;"";1012.8;15180;"Satara";2020;2;1
"2020-03-01";25.4;16.8;34.1;13;"";1010.1;16980;"Satara";2020;3;1
"2020-04-01";29.6;20.7;38.5;0;"";1007.8;17940;"Satara";2020;4;1
"2020-05-01";30.9;23.1;38.7;35;"";1005.5;18900;"Satara";2020;5;1
"2020-06-01";26.9;22.3;31.5;222;"";1003.5;9540;"Satara";2020;6;1
"2020-07-01";26.4;22.4;30.4;120;"";1003.1;7020;"Satara";2020;7;1
"2020-08-01";24.8;21.7;27.9;255;"";1003.6;3600;"Satara";2020;8;1
"2020-09-01";26.5;21.8;30.7;198;"";1005.5;9000;"Satara";2020;9;1
"2020-10-01";25.9;20.4;31.4;312;"";1007.6;10500;"Satara";2020;10;1
"2020-11-01";23.6;16.2;31.0;5;"";1012.5;17940;"Satara";2020;11;1
"2020-12-01";21.8;13.7;29.8;5;"";1012.9;14220;"Satara";2020;12;1
"2021-01-01";22.6;17.3;29.1;37;"";1012.5;13020;"Satara";2021;1;1
"2021-02-01";22.4;15.9;29.6;3;"";1013.6;15000;"Satara";2021;2;1
"2021-03-01";26.5;19.4;34.2;0;"";1011.4;15960;"Satara";2021;3;1
"2021-04-01";27.8;20.8;35.9;5;"";1010.2;15780;"Satara";2021;4;1
"2021-05-01";26.4;22.0;32.2;87;"";1007.6;14100;"Satara";2021;5;1
"2021-06-01";23.9;21.5;27.6;232;"";1008.0;8880;"Satara";2021;6;1
"2021-07-01";23.7;21.8;26.7;263;"";1006.4;5760;"Satara";2021;7;1
"2021-08-01";23.3;20.6;27.2;82;"";1008.4;6960;"Satara";2021;8;1
"2021-09-01";23.3;20.9;26.9;154;"";1007.6;7140;"Satara";2021;9;1
"2021-10-01";23.8;19.1;29.5;86;"";1010.4;15060;"Satara";2021;10;1
"2021-11-01";23.2;18.9;28.6;70;"";1011.3;10980;"Satara";2021;11;1
"2021-12-01";20.3;15.2;26.8;22;"";1014.9;11700;"Satara";2021;12;1
"2022-01-01";19.4;13.4;26.7;2;"";1013.9;14640;"Satara";2022;1;1
"2022-02-01";22.3;15.0;30.6;0;"";1012.0;16020;"Satara";2022;2;1
"2022-03-01";26.9;19.9;34.9;0;"";1010.1;14640;"Satara";2022;3;1
"2022-04-01";28.9;21.5;37.7;2;"";1008.8;15480;"Satara";2022;4;1
"2022-05-01";27.3;21.5;34.6;1;"";1006.5;16620;"Satara";2022;5;1
"2022-06-01";25.2;22.0;30.3;127;"";1006.5;10560;"Satara";2022;6;1
"2022-07-01";23.1;21.3;26.1;317;"";1006.5;3540;"Satara";2022;7;1
"2022-08-01";23.4;21.1;26.8;223;"";1006.5;7560;"Satara";2022;8;1
"2022-09-01";23.1;20.4;27.3;197;"";1008.6;6300;"Satara";2022;9;1
"2022-10-01";22.3;18.2;27.6;144;"";1011.8;11040;"Satara";2022;10;1
"2022-11-01";22.2;16.6;28.6;2;"";1013.4;15240;"Satara";2022;11;1
"2022-12-01";22.0;16.4;28.6;19;"";1013.1;14220;"Satara";2022;12;1
"2023-01-01";21.1;14.6;28.7;0;"";1014.3;14940;"Satara";2023;1;1
"2023-02-01";23.7;16.0;32.2;0;"";1013.8;16380;"Satara";2023;2;1
"2023-03-01";24.7;17.3;33.0;3;"";1012.4;15300;"Satara";2023;3;1
"2023-04-01";27.0;20.2;34.9;12;"";1010.2;16320;"Satara";2023;4;1
"2023-05-01";27.2;20.8;34.8;15;"";1009.8;18300;"Satara";2023;5;1
"2023-06-01";26.3;22.3;31.6;86;"";1007.8;14340;"Satara";2023;6;1
"2023-07-01";23.7;22.2;26.1;269;"";1007.4;2580;"Satara";2023;7;1
"2023-08-01";23.9;21.1;27.8;41;"";1009.9;9420;"Satara";2023;8;1
"2023-09-01";24.1;21.0;28.8;206;"";1008.6;8040;"Satara";2023;9;1
"2023-10-01";24.3;18.7;30.5;58;"";1012.7;13800;"Satara";2023;10;1
"2023-11-01";23.3;18.0;29.4;32;"";1013.6;11940;"Satara";2023;11;1
"2023-12-01";21.4;15.6;28.1;0;"";1014.3;13740;"Satara";2023;12;1
"2024-01-01";21.3;15.0;29.0;1;"";1014.4;14700;"Satara";2024;1;1
"2024-02-01";23.5;16.2;32.2;0;"";1014.4;15660;"Satara";2024;2;1
"2024-03-01";26.7;19.1;35.4;0;"";1012.3;16440;"Satara";2024;3;1
"2024-04-01";30.3;23.3;38.6;1;"";1008.8;16800;"Satara";2024;4;1
"2024-05-01";28.6;22.3;37.0;25;"";1007.0;16740;"Satara";2024;5;1
"2024-06-01";25.3;22.7;29.8;266;"";1006.5;7860;"Satara";2024;6;1
"2024-07-01";23.7;22.3;25.9;326;"";1005.1;2940;"Satara";2024;7;1
"2024-08-01";25.7;22.2;29.3;279;"";1005.6;6780;"Satara";2024;8;1
"2024-09-01";25.5;21.5;29.6;208;"";1006.3;8820;"Satara";2024;9;1
"2024-10-01";23.8;19.8;29.3;178;"";1011.0;13320;"Satara";2024;10;1
"2024-11-01";21.6;16.0;28.0;13;"";1013.3;14160;"Satara";2024;11;1
"2024-12-01";21.4;16.2;28.1;1;"";1013.1;13620;"Satara";2024;12;1
"2025-01-01";21.5;15.2;29.1;0;"";1013.5;15120;"Satara";2025;1;1
"2025-02-01";24.6;17.3;32.9;0;"";1013.4;15900;"Satara";2025;2;1
"2025-03-01";27.5;17.5;37.5;0;"";1009.3;16620;"Satara";2025;3;1
"2025-04-01";28.8;20.9;38.5;1;"";1009.0;16740;"Satara";2025;4;1
"2025-05-01";26.2;21.8;32.7;339;"";1006.6;11100;"Satara";2025;5;1
"2025-06-01";24.3;21.8;28.1;239;"";1006.3;7080;"Satara";2025;6;1
"2025-07-01";23.4;21.8;26.0;147;"";1006.3;2820;"Satara";2025;7;1
"2025-08-01";23.3;21.4;26.5;225;"";1008.0;4860;"Satara";2025;8;1
"2025-09-01";23.0;20.4;26.8;176;"";1009.1;5460;"Satara";2025;9;1
"2025-10-01";23.4;19.6;28.2;117;"";1010.6;13260;"Satara";2025;10;1
"2025-11-01";21.1;15.4;27.7;4;"";1014.5;14820;"Satara";2025;11;1
"2025-12-01";19.9;13.2;27.9;0;"";1014.9;15600;"Satara";2025;12;1
"2021-02-01";26.2;19.5;32.8;0;"";1012.7;0;"Solapur";2021;2;1
"2021-03-01";30.6;23.3;37.2;2;"";1010.0;0;"Solapur";2021;3;1
"2021-04-01";32.1;25.4;38.2;1;"";1008.3;0;"Solapur";2021;4;1
"2021-05-01";30.6;24.5;37.0;107;"";1005.8;0;"Solapur";2021;5;1
"2021-06-01";27.0;22.5;32.5;183;"";1006.2;0;"Solapur";2021;6;1
"2021-07-01";26.2;22.1;30.6;149;"";1004.7;0;"Solapur";2021;7;1
"2021-08-01";26.7;21.9;31.0;85;"";1006.5;0;"Solapur";2021;8;1
"2021-09-01";26.1;21.4;30.6;267;"";1006.0;0;"Solapur";2021;9;1
"2021-10-01";26.7;20.8;32.8;42;"";1009.2;0;"Solapur";2021;10;1
"2021-11-01";26.0;20.4;31.5;75;"";1010.5;0;"Solapur";2021;11;1
"2021-12-01";23.8;17.9;30.0;13;"";1014.1;0;"Solapur";2021;12;1
"2022-01-01";23.6;17.6;30.0;0;"";1013.0;0;"Solapur";2022;1;1
"2022-02-01";26.6;20.1;33.1;0;"";1011.0;0;"Solapur";2022;2;1
"2022-03-01";30.9;24.0;37.5;1;"";1008.6;0;"Solapur";2022;3;1
"2022-04-01";33.7;27.2;40.2;26;"";1006.8;0;"Solapur";2022;4;1
"2022-06-01";28.7;24.4;35.0;97;"";1004.6;0;"Solapur";2022;6;1
"2022-07-01";25.5;22.6;29.7;307;"";1004.9;0;"Solapur";2022;7;1
"2022-08-01";25.8;22.5;30.6;201;"";1005.0;0;"Solapur";2022;8;1
"2022-09-01";25.7;22.0;31.0;263;"";1007.2;0;"Solapur";2022;9;1
"2022-10-01";25.0;20.3;30.9;165;"";1010.6;0;"Solapur";2022;10;1
"2022-11-01";25.5;19.1;32.2;0;"";1012.6;0;"Solapur";2022;11;1
"2022-12-01";25.1;19.2;31.8;3;"";1012.4;0;"Solapur";2022;12;1
"2023-01-01";24.8;18.6;31.6;0;"";1013.6;0;"Solapur";2023;1;1
"2023-02-01";27.3;19.5;34.6;0;"";1012.9;0;"Solapur";2023;2;1
"2023-03-01";28.7;22.1;35.0;0;"";1011.1;0;"Solapur";2023;3;1
"2023-04-01";31.3;24.0;37.9;40;"";1008.7;0;"Solapur";2023;4;1
"2023-05-01";32.8;26.3;39.2;8;"";1007.3;0;"Solapur";2023;5;1
"2023-06-01";31.0;25.7;37.0;72;"";1005.5;0;"Solapur";2023;6;1
"2023-07-01";25.7;22.3;30.0;364;"";1005.6;0;"Solapur";2023;7;1
"2023-08-01";27.3;22.3;32.3;53;"";1008.1;0;"Solapur";2023;8;1
"2023-09-01";27.1;22.3;31.9;194;"";1006.8;0;"Solapur";2023;9;1
"2023-10-01";27.3;21.3;34.0;63;"";1011.6;0;"Solapur";2023;10;1
"2023-11-01";26.6;21.2;32.1;178;"";1012.9;0;"Solapur";2023;11;1
"2023-12-01";23.4;18.2;30.0;0;"";1014.0;0;"Solapur";2023;12;1
"2024-01-01";25.1;19.2;31.9;1;"";1013.7;0;"Solapur";2024;1;1
"2024-02-01";28.2;21.7;34.9;0;"";1013.3;0;"Solapur";2024;2;1
"2024-03-01";31.7;24.9;38.0;0;"";1010.7;0;"Solapur";2024;3;1
"2024-04-01";33.7;27.1;40.3;37;"";1007.2;0;"Solapur";2024;4;1
"2024-05-01";32.9;26.3;40.1;46;"";1004.8;0;"Solapur";2024;5;1
"2024-06-01";27.4;23.9;32.8;368;"";1005.0;0;"Solapur";2024;6;1
"2024-07-01";26.7;23.0;30.3;212;"";1003.6;0;"Solapur";2024;7;1
"2024-10-01";26.6;22.0;32.9;112;"";1009.8;0;"Solapur";2024;10;1
"2024-11-01";24.8;19.1;31.8;6;"";1012.5;0;"Solapur";2024;11;1
"2025-01-01";24.3;17.9;32.2;0;"";1013.1;0;"Solapur";2025;1;1
"2025-02-01";27.7;20.5;35.3;0;"";1012.6;0;"Solapur";2025;2;1
"2025-04-01";33.1;26.1;40.5;6;"";1007.0;0;"Solapur";2025;4;1
"2025-05-01";29.3;24.4;35.5;223;"";1004.8;0;"Solapur";2025;5;1
"2025-06-01";27.5;23.8;32.8;83;"";1004.6;0;"Solapur";2025;6;1
"2025-07-01";26.9;23.3;31.7;201;"";1004.6;0;"Solapur";2025;7;1
"2025-08-01";25.7;22.3;30.3;355;"";1006.7;0;"Solapur";2025;8;1
"2025-09-01";24.9;21.7;29.8;321;"";1008.0;0;"Solapur";2025;9;1
"2025-10-01";25.8;21.4;32.3;120;"";1010.3;0;"Solapur";2025;10;1
"2025-11-01";25.0;18.8;32.5;6;"";1014.1;0;"Solapur";2025;11;1
"2025-12-01";23.2;16.0;32.0;0;"";1015.0;0;"Solapur";2025;12;1
"2020-01-01";24.9;19.2;29.9;0;"";1013.4;13800;"Thane";2020;1;1
"2020-02-01";27.3;21.0;32.6;0;"";1012.7;11220;"Thane";2020;2;1
"2020-03-01";27.7;22.6;31.9;0;"";1011.2;12900;"Thane";2020;3;1
"2020-04-01";30.2;26.4;33.9;0;"";1009.6;14220;"Thane";2020;4;1
"2020-05-01";31.1;28.6;34.0;0;"";1007.3;15960;"Thane";2020;5;1
"2020-06-01";29.2;26.0;32.3;525;"";1003.7;8340;"Thane";2020;6;1
"2020-07-01";28.1;25.4;30.5;1502;"";1003.2;4620;"Thane";2020;7;1
"2020-08-01";27.6;25.0;29.6;827;"";1003.3;2760;"Thane";2020;8;1
"2020-09-01";28.4;25.3;31.4;320;"";1005.6;7080;"Thane";2020;9;1
"2020-10-01";29.2;25.6;32.7;224;"";1007.3;7920;"Thane";2020;10;1
"2020-11-01";28.7;23.1;33.9;0;"";1011.8;12720;"Thane";2020;11;1
"2020-12-01";26.6;20.8;32.3;25;"";1012.0;11400;"Thane";2020;12;1
"2021-01-01";25.9;20.5;30.9;1;"";1011.1;11100;"Thane";2021;1;1
"2021-02-01";27.3;21.4;32.9;0;"";1012.1;11280;"Thane";2021;2;1
"2021-03-01";29.7;23.9;35.0;0;"";1010.0;13200;"Thane";2021;3;1
"2021-04-01";30.0;26.2;33.6;0;"";1009.1;13620;"Thane";2021;4;1
"2021-05-01";30.7;27.8;33.8;154;"";1005.5;12000;"Thane";2021;5;1
"2021-06-01";28.6;25.5;31.5;317;"";1005.3;6360;"Thane";2021;6;1
"2021-07-01";28.6;25.7;30.8;774;"";1003.8;4800;"Thane";2021;7;1
"2021-08-01";27.8;25.1;30.0;295;"";1006.3;5520;"Thane";2021;8;1
"2021-09-01";27.7;24.8;30.1;437;"";1005.1;5820;"Thane";2021;9;1
"2021-10-01";29.4;25.2;33.5;32;"";1008.6;13620;"Thane";2021;10;1
"2021-11-01";29.5;25.0;34.1;50;"";1009.2;12720;"Thane";2021;11;1
"2021-12-01";25.8;21.0;30.6;103;"";1013.3;10080;"Thane";2021;12;1
"2022-01-01";24.5;19.3;29.3;10;"";1012.9;11940;"Thane";2022;1;1
"2022-02-01";25.3;19.3;30.5;0;"";1011.3;14220;"Thane";2022;2;1
"2022-03-01";30.0;24.7;34.9;0;"";1008.9;9240;"Thane";2022;3;1
"2022-04-01";30.6;26.8;34.5;0;"";1008.0;12120;"Thane";2022;4;1
"2022-05-01";30.9;28.8;34.0;7;"";1005.7;13080;"Thane";2022;5;1
"2022-06-01";29.3;26.6;32.9;298;"";1004.4;7860;"Thane";2022;6;1
"2022-07-01";27.8;25.3;29.8;1185;"";1004.0;3060;"Thane";2022;7;1
"2022-08-01";27.7;25.1;30.3;551;"";1004.2;5160;"Thane";2022;8;1
"2022-09-01";27.5;24.7;30.2;528;"";1006.6;5700;"Thane";2022;9;1
"2022-10-01";28.4;24.5;32.4;166;"";1009.8;11700;"Thane";2022;10;1
"2022-11-01";27.9;21.9;33.6;0;"";1011.7;12180;"Thane";2022;11;1
"2022-12-01";27.3;21.8;32.5;6;"";1011.4;10680;"Thane";2022;12;1
"2023-01-01";24.4;18.7;29.5;0;"";1013.4;11520;"Thane";2023;1;1
"2023-02-01";28.1;20.6;34.2;0;"";1012.4;13980;"Thane";2023;2;1
"2023-03-01";28.9;23.6;33.5;21;"";1011.2;12120;"Thane";2023;3;1
"2023-04-01";30.0;25.8;33.8;15;"";1009.0;14220;"Thane";2023;4;1
"2023-05-01";30.8;28.3;33.6;1;"";1008.8;17220;"Thane";2023;5;1
"2023-06-01";30.4;27.8;33.7;561;"";1005.7;11460;"Thane";2023;6;1
"2023-07-01";27.8;25.3;29.4;1769;"";1004.7;1680;"Thane";2023;7;1
"2023-08-01";28.6;26.3;30.8;187;"";1007.9;7140;"Thane";2023;8;1
"2023-09-01";28.2;25.2;31.0;484;"";1006.6;6660;"Thane";2023;9;1
"2023-10-01";30.2;25.8;34.5;13;"";1011.0;10200;"Thane";2023;10;1
"2023-11-01";29.4;24.3;34.4;7;"";1011.7;11040;"Thane";2023;11;1
"2023-12-01";27.9;22.8;32.9;0;"";1012.3;10140;"Thane";2023;12;1
"2024-01-01";26.3;19.9;31.3;1;"";1013.2;12240;"Thane";2024;1;1
"2024-02-01";27.1;20.6;32.6;0;"";1013.5;14700;"Thane";2024;2;1
"2024-03-01";28.3;23.2;32.8;0;"";1011.9;14340;"Thane";2024;3;1
"2024-04-01";30.7;26.6;34.7;0;"";1008.2;14340;"Thane";2024;4;1
"2024-05-01";31.1;28.6;34.2;1;"";1005.9;0;"Thane";2024;5;1
"2024-06-01";29.7;27.2;33.2;351;"";1004.0;6780;"Thane";2024;6;1
"2024-07-01";27.5;25.3;29.8;1664;"";1002.1;1020;"Thane";2024;7;1
"2024-08-01";28.2;26.3;30.9;391;"";1005.7;5700;"Thane";2024;8;1
"2024-09-01";27.7;25.2;30.6;659;"";1006.5;8040;"Thane";2024;9;1
"2024-10-01";29.3;25.6;33.3;112;"";1008.8;11040;"Thane";2024;10;1
"2024-11-01";28.4;22.6;34.1;1;"";1011.2;10560;"Thane";2024;11;1
"2024-12-01";26.2;20.6;32.0;0;"";1011.7;8040;"Thane";2024;12;1
"2025-01-01";26.2;20.0;32.2;0;"";1011.9;11100;"Thane";2025;1;1
"2025-02-01";28.0;21.2;34.0;0;"";1012.2;13560;"Thane";2025;2;1
"2025-03-01";29.3;24.2;34.4;0;"";1010.0;13680;"Thane";2025;3;1
"2025-04-01";30.2;26.7;34.1;0;"";1008.2;13800;"Thane";2025;4;1
"2025-05-01";29.5;25.8;32.9;237;"";1005.0;10140;"Thane";2025;5;1
"2025-06-01";28.6;26.2;31.4;511;"";1003.6;5460;"Thane";2025;6;1
"2025-07-01";28.1;26.0;30.0;802;"";1003.5;2760;"Thane";2025;7;1
"2025-08-01";27.4;25.5;29.5;1098;"";1005.7;4500;"Thane";2025;8;1
"2025-09-01";27.0;25.4;29.0;481;"";1007.2;4020;"Thane";2025;9;1
"2025-10-01";29.1;26.3;32.8;170;"";1008.0;10800;"Thane";2025;10;1
"2025-11-01";27.8;24.3;32.0;9;"";1012.5;11880;"Thane";2025;11;1
"2025-12-01";27.0;22.8;32.1;0;"";1012.9;11700;"Thane";2025;12;1
"2020-01-01";24.9;19.2;29.9;0;"";1013.4;13800;"Ulhasnagar";2020;1;1
"2020-02-01";27.3;21.0;32.6;0;"";1012.7;11220;"Ulhasnagar";2020;2;1
"2020-03-01";27.7;22.6;31.9;0;"";1011.2;12900;"Ulhasnagar";2020;3;1
"2020-04-01";30.2;26.4;33.9;0;"";1009.6;14220;"Ulhasnagar";2020;4;1
"2020-05-01";31.1;28.6;34.0;0;"";1007.3;15960;"Ulhasnagar";2020;5;1
"2020-06-01";29.2;26.0;32.3;525;"";1003.7;8340;"Ulhasnagar";2020;6;1
"2020-07-01";28.1;25.4;30.5;1502;"";1003.2;4620;"Ulhasnagar";2020;7;1
"2020-08-01";27.6;25.0;29.6;827;"";1003.3;2760;"Ulhasnagar";2020;8;1
"2020-09-01";28.4;25.3;31.4;320;"";1005.6;7080;"Ulhasnagar";2020;9;1
"2020-10-01";29.2;25.6;32.7;224;"";1007.3;7920;"Ulhasnagar";2020;10;1
"2020-11-01";28.7;23.1;33.9;0;"";1011.8;12720;"Ulhasnagar";2020;11;1
"2020-12-01";26.6;20.8;32.3;25;"";1012.0;11400;"Ulhasnagar";2020;12;1
"2021-01-01";25.9;20.5;30.9;1;"";1011.1;11100;"Ulhasnagar";2021;1;1
"2021-02-01";27.3;21.4;32.9;0;"";1012.1;11280;"Ulhasnagar";2021;2;1
"2021-03-01";29.7;23.9;35.0;0;"";1010.0;13200;"Ulhasnagar";2021;3;1
"2021-04-01";30.0;26.2;33.6;0;"";1009.1;13620;"Ulhasnagar";2021;4;1
"2021-05-01";30.7;27.8;33.8;154;"";1005.5;12000;"Ulhasnagar";2021;5;1
"2021-06-01";28.6;25.5;31.5;317;"";1005.3;6360;"Ulhasnagar";2021;6;1
"2021-07-01";28.6;25.7;30.8;774;"";1003.8;4800;"Ulhasnagar";2021;7;1
"2021-08-01";25.0;21.4;28.0;336;"";1007.2;5520;"Ulhasnagar";2021;8;1
"2021-09-01";25.0;21.6;28.0;406;"";1006.1;5820;"Ulhasnagar";2021;9;1
"2021-10-01";26.4;21.8;32.5;109;"";1009.0;13620;"Ulhasnagar";2021;10;1
"2021-11-01";26.9;21.8;33.9;46;"";1009.5;12720;"Ulhasnagar";2021;11;1
"2021-12-01";23.5;17.9;30.4;152;"";1013.5;10080;"Ulhasnagar";2021;12;1
"2022-01-01";22.2;15.9;29.8;6;"";1013.0;11940;"Ulhasnagar";2022;1;1
"2022-02-01";24.4;17.3;33.4;0;"";1011.4;14220;"Ulhasnagar";2022;2;1
"2022-03-01";29.5;22.2;38.7;0;"";1008.9;9240;"Ulhasnagar";2022;3;1
"2022-04-01";30.2;23.2;39.8;0;"";1007.9;12120;"Ulhasnagar";2022;4;1
"2022-05-01";29.9;23.9;36.7;7;"";1005.8;13080;"Ulhasnagar";2022;5;1
"2022-06-01";27.4;23.1;32.8;343;"";1005.1;7860;"Ulhasnagar";2022;6;1
"2022-07-01";24.6;21.7;27.1;803;"";1005.2;3060;"Ulhasnagar";2022;7;1
"2022-08-01";25.0;21.6;28.1;591;"";1005.1;5160;"Ulhasnagar";2022;8;1
"2022-09-01";24.8;21.9;28.7;419;"";1007.4;5700;"Ulhasnagar";2022;9;1
"2022-10-01";25.1;21.0;30.7;158;"";1010.4;11700;"Ulhasnagar";2022;10;1
